iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,cases2population
DEU,Europe,Germany,2020-12-20,1494009.0,22771.0,24756.143,26049.0,409.0,608.857,17806.92,271.405,295.066,310.475,4.875,7.257,1.09,5029.0,59.94,,,,,12598.0,150.154,34082535.0,,406.226,,239484.0,2.854,0.114,8.8,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,17710.5,1.9,29.54,211.089399,0.017806920297265078
DEU,Europe,Germany,2020-12-21,1510652.0,16643.0,24796.286,26275.0,226.0,614.286,18005.286,198.366,295.544,313.169,2.694,7.322,1.06,5168.0,61.597,,,,,12648.0,150.75,,,,,227524.0,2.712,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.018005286287367802
DEU,Europe,Germany,2020-12-22,1530180.0,19528.0,25524.286,27006.0,731.0,647.286,18238.038,232.752,304.221,321.881,8.713,7.715,1.02,5217.0,62.181,,,,,12726.0,151.68,,,,,215565.0,2.569,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.0182380382584503
DEU,Europe,Germany,2020-12-23,1554920.0,24740.0,25097.429,27968.0,962.0,648.714,18532.911,294.873,299.133,333.347,11.466,7.732,0.98,5241.0,62.467,,,,,12940.0,154.23,,,,,203605.0,2.427,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.018532911454096603
DEU,Europe,Germany,2020-12-24,1587115.0,32195.0,25850.571,28770.0,802.0,663.571,18916.64,383.728,308.11,342.906,9.559,7.909,0.94,5346.0,63.718,,,,,13088.0,155.994,,,,,191646.0,2.284,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.018916639931616117
DEU,Europe,Germany,2020-12-25,1612648.0,25533.0,24672.857,29182.0,412.0,606.286,19220.965,304.325,294.073,347.817,4.911,7.226,0.9,5381.0,64.136,,,,,12246.0,145.959,,,,,179686.0,2.142,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.019220964802450273
DEU,Europe,Germany,2020-12-26,1627103.0,14455.0,22266.429,29422.0,240.0,540.286,19393.252,172.287,265.391,350.677,2.861,6.44,0.88,5536.0,65.983,,,,,11150.0,132.896,,,,,167727.0,1.999,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.019393252273875793
DEU,Europe,Germany,2020-12-27,1640858.0,13755.0,20978.429,29778.0,356.0,532.714,19557.197,163.944,250.039,354.921,4.243,6.349,0.88,5562.0,66.293,,,,,10960.0,130.631,35172907.0,,419.222,,155767.0,1.857,0.13,7.7,tests performed,24421.0,24421.0,,,,,0.03,0.03,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,24500.0,2.58,36.18,292.0126634,0.01955719652634608
DEU,Europe,Germany,2020-12-28,1651834.0,10976.0,20168.857,30126.0,348.0,550.143,19688.018,130.822,240.39,359.068,4.148,6.557,0.9,5600.0,66.746,,,,,11103.0,132.335,,,,,150775.0,1.797,,,tests performed,42428.0,42428.0,,,18007.0,18007.0,0.05,0.05,,,215.0,18007.0,0.021,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.0196880181995641
DEU,Europe,Germany,2020-12-29,1664726.0,12892.0,19220.857,30978.0,852.0,567.429,19841.676,153.658,229.091,369.223,10.155,6.763,0.91,5649.0,67.33,,,,,11133.0,132.693,,,,,145782.0,1.738,,,tests performed,92483.0,92483.0,,,50055.0,34031.0,0.11,0.11,,,406.0,34031.0,0.041,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.01984167645495101
DEU,Europe,Germany,2020-12-30,1687185.0,22459.0,18895.0,32107.0,1129.0,591.286,20109.363,267.686,225.207,382.68,13.456,7.047,0.92,5647.0,67.306,,,,,11326.0,134.993,,,,,140789.0,1.678,,,tests performed,156549.0,156549.0,,,64066.0,44043.0,0.19,0.19,,,525.0,44043.0,0.052,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.020109362675687484
DEU,Europe,Germany,2020-12-31,1719737.0,32552.0,18946.0,33071.0,964.0,614.429,20497.346,387.984,225.815,394.169,11.49,7.323,0.92,5638.0,67.199,,,,,11194.0,133.42,,,,,135797.0,1.619,,,tests performed,206488.0,206488.0,,,49939.0,45517.0,0.25,0.25,,,543.0,45517.0,0.054,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02049734619487416
DEU,Europe,Germany,2021-01-01,1742661.0,22924.0,18573.286,33624.0,553.0,634.571,20770.575,273.229,221.373,400.761,6.591,7.563,0.89,5604.0,66.793,,,,,11290.0,134.564,,,,,130804.0,1.559,,,tests performed,232160.0,232160.0,,,25672.0,41548.0,0.28,0.28,,,495.0,41548.0,0.05,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.020770574696773753
DEU,Europe,Germany,2021-01-02,1755351.0,12690.0,18321.143,33960.0,336.0,648.286,20921.825,151.251,218.368,404.765,4.005,7.727,0.88,5724.0,68.224,,,,,11171.0,133.146,,,,,125811.0,1.5,,,tests performed,279964.0,279964.0,,,47804.0,42590.0,0.33,0.33,,,508.0,42590.0,0.051,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.020921825337547866
DEU,Europe,Germany,2021-01-03,1765666.0,10315.0,17829.714,34272.0,312.0,642.0,21044.769,122.943,212.51,408.484,3.719,7.652,0.9,5761.0,68.665,,,,,11125.0,132.598,36018636.0,,429.302,,120818.0,1.44,0.154,6.5,tests performed,302537.0,302537.0,,,22573.0,39731.0,0.36,0.36,,,474.0,39731.0,0.047,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31209.5,3.22,35.76,371.9824171,0.021044768628295303
DEU,Europe,Germany,2021-01-04,1775513.0,9847.0,17668.429,34574.0,302.0,635.429,21162.134,117.365,210.588,412.084,3.6,7.574,0.93,5744.0,68.462,,,,,11041.0,131.596,,,,,128745.0,1.534,,,tests performed,348870.0,348870.0,,,46333.0,43777.0,0.42,0.42,,,522.0,43777.0,0.052,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02116213388122696
DEU,Europe,Germany,2021-01-05,1787410.0,11897.0,17526.286,35518.0,944.0,648.571,21303.933,141.799,208.894,423.335,11.251,7.73,0.97,5671.0,67.592,,,,,10880.0,129.677,,,,,136671.0,1.629,,,tests performed,401348.0,401348.0,,,52478.0,44124.0,0.48,0.48,,,526.0,44124.0,0.053,85.19,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02130393284681322
DEU,Europe,Germany,2021-01-06,1808647.0,21237.0,17351.714,36537.0,1019.0,632.857,21557.054,253.121,206.813,435.48,12.145,7.543,1.01,5572.0,66.412,,,,,10509.0,125.256,,,,,144597.0,1.723,,,tests performed,464433.0,464433.0,,,63085.0,43983.0,0.55,0.55,,,524.0,43983.0,0.052,85.19,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.021557054191030704
DEU,Europe,Germany,2021-01-07,1835038.0,26391.0,16471.571,37607.0,1070.0,648.0,21871.605,314.551,196.323,448.233,12.753,7.723,1.04,5492.0,65.459,,,,,10180.0,121.334,,,,,152523.0,1.818,,,tests performed,519341.0,519341.0,,,54908.0,44693.0,0.62,0.62,,,533.0,44693.0,0.053,85.19,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02187160546452713
DEU,Europe,Germany,2021-01-08,1866887.0,31849.0,17746.571,38795.0,1188.0,738.714,22251.21,379.605,211.519,462.393,14.16,8.805,1.06,5486.0,65.387,,,,,10692.0,127.437,,,,,160449.0,1.912,,,tests performed,582216.0,582216.0,,,62875.0,50008.0,0.69,0.69,,,596.0,50008.0,0.06,85.19,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.022251210008105916
DEU,Europe,Germany,2021-01-09,1891581.0,24694.0,19461.429,39878.0,1083.0,845.429,22545.535,294.325,231.959,475.301,12.908,10.077,1.05,5414.0,64.529,,,,,11615.0,138.438,,,,,168375.0,2.007,,,tests performed,642814.0,642814.0,,,60598.0,51836.0,0.77,0.77,,,618.0,51836.0,0.062,85.19,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.022545534935078018
DEU,Europe,Germany,2021-01-10,1908527.0,16946.0,20408.714,40343.0,465.0,867.286,22747.512,201.977,243.249,480.844,5.542,10.337,1.03,5320.0,63.408,,,,,11594.0,138.188,37252746.0,,444.011,,176301.0,2.101,0.128,7.8,tests performed,678659.0,678659.0,,,35845.0,53732.0,0.81,0.81,,,640.0,53732.0,0.064,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,36275.3,3.66,25.61,432.3611008,0.022747512347099933
DEU,Europe,Germany,2021-01-11,1921024.0,12497.0,20787.286,40686.0,343.0,873.143,22896.463,148.95,247.761,484.932,4.088,10.407,1.0,5288.0,63.027,,,,,11254.0,134.135,,,,,175417.0,2.091,,,tests performed,747427.0,747427.0,,,68768.0,56937.0,0.89,0.89,,,679.0,56937.0,0.068,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.022896462643219248
DEU,Europe,Germany,2021-01-12,1933826.0,12802.0,20916.571,41577.0,891.0,865.571,23049.048,152.586,249.302,495.551,10.62,10.317,0.97,5230.0,62.336,,,,,11002.0,131.132,,,,,174533.0,2.08,,,tests performed,826743.0,826743.0,,,79316.0,60771.0,0.99,0.99,,,724.0,60771.0,0.072,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.0230490481990262
DEU,Europe,Germany,2021-01-13,1953426.0,19600.0,20682.714,42637.0,1060.0,871.429,23282.658,233.61,246.515,508.185,12.634,10.386,0.95,5185.0,61.799,,,,,10717.0,127.735,,,,,173648.0,2.07,,,tests performed,939179.0,939179.0,,,112436.0,67821.0,1.12,1.12,,,808.0,67821.0,0.081,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.023282658329772665
DEU,Europe,Germany,2021-01-14,1978590.0,25164.0,20507.429,43881.0,1244.0,896.286,23582.585,299.927,244.426,523.013,14.827,10.683,0.93,5126.0,61.096,,,,,10601.0,126.352,,,,,172764.0,2.059,,,tests performed,1023303.0,1023303.0,,,84124.0,71995.0,1.22,1.22,,,858.0,71995.0,0.086,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.023582585132328995
DEU,Europe,Germany,2021-01-15,2000958.0,22368.0,19153.0,44994.0,1113.0,885.571,23849.187,266.602,228.282,536.278,13.266,10.555,0.91,5074.0,60.476,,,,,10389.0,123.825,,,,,171880.0,2.049,,,tests performed,1115167.0,1114184.0,983.0,,91864.0,76136.0,1.33,1.33,0.0,,907.0,75995.0,0.091,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.023849186734601287
DEU,Europe,Germany,2021-01-16,2019636.0,18678.0,18293.571,45974.0,980.0,870.857,24071.808,222.621,218.039,547.959,11.681,10.38,0.9,5015.0,59.773,,,,,10143.0,120.893,,,,,170995.0,2.038,,,tests performed,1173266.0,1171039.0,2227.0,,58099.0,75779.0,1.4,1.4,0.0,,903.0,75461.0,0.09,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.024071807654095292
DEU,Europe,Germany,2021-01-17,2033518.0,13882.0,17855.857,46419.0,445.0,868.0,24237.266,165.458,212.822,553.263,5.304,10.346,0.89,4972.0,59.261,,,,,10034.0,119.594,38443523.0,,458.204,,170111.0,2.028,0.104,9.6,tests performed,1221107.0,1201796.0,19311.0,,47841.0,77493.0,1.46,1.43,0.02,,924.0,74734.0,0.089,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40673.9,4.03,21.88,484.7875049,0.02423726560486174
DEU,Europe,Germany,2021-01-18,2040659.0,7141.0,17090.714,46633.0,214.0,849.571,24322.378,85.113,203.702,555.813,2.551,10.126,0.88,5005.0,59.654,,,,,10009.0,119.296,,,,,168608.0,2.01,,,tests performed,1304419.0,1269348.0,35071.0,,83312.0,79570.0,1.55,1.51,0.04,,948.0,74560.0,0.089,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02432237835708932
DEU,Europe,Germany,2021-01-19,2052028.0,11369.0,16886.0,47622.0,989.0,863.571,24457.884,135.506,201.262,567.601,11.788,10.293,0.87,4947.0,58.963,,,,,9795.0,116.745,,,,,167105.0,1.992,,,tests performed,1424299.0,1353153.0,71146.0,,119880.0,85365.0,1.7,1.61,0.08,,1017.0,75201.0,0.09,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02445788415180649
DEU,Europe,Germany,2021-01-20,2068002.0,15974.0,16368.0,48770.0,1148.0,876.143,24648.276,190.392,195.088,581.284,13.683,10.443,0.86,4835.0,57.628,,,,,9614.0,114.588,,,,,165602.0,1.974,,,tests performed,1557246.0,1432152.0,125094.0,,132947.0,88295.0,1.86,1.71,0.15,,1052.0,70425.0,0.084,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02464827640836486
DEU,Europe,Germany,2021-01-21,2088400.0,20398.0,15687.143,49783.0,1013.0,843.143,24891.398,243.121,186.973,593.358,12.074,10.049,0.85,4787.0,57.056,,,,,9547.0,113.79,,,,,164099.0,1.956,,,tests performed,1662886.0,1496682.0,166204.0,,105640.0,91369.0,1.98,1.78,0.2,,1089.0,67626.0,0.081,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.024891397808720288
DEU,Europe,Germany,2021-01-22,2106262.0,17862.0,15043.429,50642.0,859.0,806.857,25104.293,212.895,179.301,603.596,10.238,9.617,0.85,4769.0,56.841,,,,,9317.0,111.048,,,,,162596.0,1.938,,,tests performed,1765294.0,1565462.0,199832.0,,102408.0,92875.0,2.1,1.87,0.24,,1107.0,64468.0,0.077,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.025104292918689337
DEU,Europe,Germany,2021-01-23,2122679.0,16417.0,14720.429,51521.0,879.0,792.429,25299.965,195.672,175.451,614.073,10.477,9.445,0.85,4657.0,55.506,,,,,9101.0,108.474,,,,,161093.0,1.92,,,tests performed,1852386.0,1606234.0,246152.0,,87092.0,97017.0,2.21,1.91,0.29,,1156.0,62171.0,0.074,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.025299965240957945
DEU,Europe,Germany,2021-01-24,2134936.0,12257.0,14488.286,51870.0,349.0,778.714,25446.055,146.09,172.684,618.233,4.16,9.281,0.84,4624.0,55.113,,,,,9068.0,108.08,39560653.0,,471.519,,159590.0,1.902,0.099,10.1,tests performed,1900221.0,1631939.0,268282.0,,47835.0,97016.0,2.26,1.95,0.32,,1156.0,61449.0,0.073,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,44650.3,4.33,19.78,532.1817562,0.02544605500486404
DEU,Europe,Germany,2021-01-25,2141665.0,6729.0,14429.429,52087.0,217.0,779.143,25526.257,80.202,171.983,620.819,2.586,9.287,0.84,4620.0,55.065,,,,,8922.0,106.34,,,,,160372.0,1.911,,,tests performed,1991270.0,1684281.0,306989.0,,91049.0,98122.0,2.37,2.01,0.37,,1170.0,59276.0,0.071,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02552625717679225
DEU,Europe,Germany,2021-01-26,2148077.0,6412.0,13721.286,52990.0,903.0,766.857,25602.681,76.424,163.542,631.582,10.763,9.14,0.83,4571.0,54.481,,,,,8799.0,104.874,,,,,161154.0,1.921,,,tests performed,2089976.0,1735638.0,354338.0,,98706.0,95097.0,2.49,2.07,0.42,,1133.0,54641.0,0.065,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.025602681062422163
DEU,Europe,Germany,2021-01-27,2161275.0,13198.0,13324.714,53972.0,982.0,743.143,25759.986,157.305,158.816,643.286,11.704,8.857,0.83,4501.0,53.647,,,,,8508.0,101.406,,,,,161936.0,1.93,,,tests performed,2199613.0,1786821.0,412792.0,,109637.0,91767.0,2.62,2.13,0.49,,1094.0,50667.0,0.06,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02575998649638093
DEU,Europe,Germany,2021-01-28,2178828.0,17553.0,12918.286,54913.0,941.0,732.857,25969.199,209.212,153.972,654.502,11.216,8.735,0.82,4438.0,52.896,,,,,8331.0,99.296,,,,,162718.0,1.939,,,tests performed,2292357.0,1833820.0,458537.0,,92744.0,89924.0,2.73,2.19,0.55,,1072.0,48163.0,0.057,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.025969198671125456
DEU,Europe,Germany,2021-01-29,2192850.0,14022.0,12369.714,55752.0,839.0,730.0,26136.325,167.127,147.433,664.502,10.0,8.701,0.82,4376.0,52.157,,,,,8106.0,96.614,,,,,163500.0,1.949,,,tests performed,2400186.0,1883706.0,516480.0,,107829.0,90699.0,2.86,2.25,0.62,,1081.0,45463.0,0.054,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.026136325265682953
DEU,Europe,Germany,2021-01-30,2205171.0,12321.0,11784.571,56546.0,794.0,717.857,26283.178,146.853,140.459,673.965,9.464,8.556,0.82,4351.0,51.859,,,,,7897.0,94.123,,,,,164282.0,1.958,,,tests performed,2488351.0,1918376.0,569975.0,,88165.0,90852.0,2.97,2.29,0.68,,1083.0,44592.0,0.053,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02628317783817924
DEU,Europe,Germany,2021-01-31,2216363.0,11192.0,11632.429,56945.0,399.0,725.0,26416.574,133.396,138.646,678.721,4.756,8.641,0.83,4346.0,51.799,,,,,7652.0,91.203,40716103.0,,485.291,,165064.0,1.967,0.085,11.8,tests performed,2545594.0,1944184.0,601410.0,,57243.0,92196.0,3.03,2.32,0.72,,1099.0,44606.0,0.053,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,46974.9,4.47,11.44,559.8883944,0.02641657399038916
DEU,Europe,Germany,2021-02-01,2221971.0,5608.0,11472.286,57120.0,175.0,719.0,26483.415,66.841,136.737,680.807,2.086,8.57,0.83,4322.0,51.513,,,,,7571.0,90.238,,,,,164032.0,1.955,,,tests performed,2666096.0,2002581.0,663515.0,,120502.0,96404.0,3.18,2.39,0.79,,1149.0,45471.0,0.054,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02648341509310478
DEU,Europe,Germany,2021-02-02,2228085.0,6114.0,11429.714,57981.0,861.0,713.0,26556.287,72.872,136.229,691.069,10.262,8.498,0.82,4263.0,50.81,,,,,7405.0,88.259,,,,,163000.0,1.943,,,tests performed,2798980.0,2068106.0,730874.0,,132884.0,101286.0,3.34,2.46,0.87,,1207.0,47495.0,0.057,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02655628715123661
DEU,Europe,Germany,2021-02-03,2237790.0,9705.0,10930.714,58956.0,975.0,712.0,26671.96,115.673,130.282,702.69,11.621,8.486,0.81,4222.0,50.322,,,,,7236.0,86.245,,,,,161968.0,1.93,,,tests performed,2962097.0,2132733.0,829364.0,,163117.0,108926.0,3.53,2.54,0.99,,1298.0,49416.0,0.059,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.026671959922608776
DEU,Europe,Germany,2021-02-04,2252001.0,14211.0,10453.286,59742.0,786.0,689.857,26841.339,169.379,124.592,712.058,9.368,8.222,0.81,4178.0,49.797,,,,,6952.0,82.86,,,,,160935.0,1.918,,,tests performed,3096758.0,2194882.0,901876.0,,134661.0,114914.0,3.69,2.62,1.07,,1370.0,51580.0,0.061,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.026841339186284188
DEU,Europe,Germany,2021-02-05,2264909.0,12908.0,10294.143,60597.0,855.0,692.143,26995.188,153.849,122.695,722.249,10.191,8.25,0.81,4072.0,48.534,,,,,6872.0,81.907,,,,,159903.0,1.906,,,tests performed,3244344.0,2264301.0,980043.0,,147586.0,120594.0,3.87,2.7,1.17,,1437.0,54371.0,0.065,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.026995188143818644
DEU,Europe,Germany,2021-02-06,2275394.0,10485.0,10031.857,61286.0,689.0,677.143,27120.158,124.97,119.569,730.461,8.212,8.071,0.81,3965.0,47.258,,,,,6680.0,79.618,,,,,158871.0,1.894,,,tests performed,3338543.0,2309907.0,1028636.0,,94199.0,121456.0,3.98,2.75,1.23,,1448.0,55933.0,0.067,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02712015764488378
DEU,Europe,Germany,2021-02-07,2284010.0,8616.0,9663.857,61517.0,231.0,653.143,27222.851,102.693,115.182,733.214,2.753,7.785,0.81,3932.0,46.865,,,,,6611.0,78.796,41820973.0,,498.459,,157839.0,1.881,0.075,13.3,tests performed,3392123.0,2338212.0,1053911.0,,53580.0,120933.0,4.04,2.79,1.26,,1441.0,56290.0,0.067,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47709.1,4.45,3.5,568.6392392,0.027222850751338453
DEU,Europe,Germany,2021-02-08,2288545.0,4535.0,9510.571,61675.0,158.0,650.714,27276.903,54.052,113.355,735.097,1.883,7.756,0.8,3956.0,47.151,,,,,6522.0,77.735,,,,,156994.0,1.871,,,tests performed,3501637.0,2391234.0,1110403.0,,109514.0,119363.0,4.17,2.85,1.32,,1423.0,55522.0,0.066,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.027276902891284125
DEU,Europe,Germany,2021-02-09,2291924.0,3379.0,9119.857,62156.0,481.0,596.429,27317.177,40.274,108.699,740.83,5.733,7.109,0.79,3847.0,45.852,,,,,6301.0,75.101,,,,,156149.0,1.861,,,tests performed,3636394.0,2451482.0,1184912.0,,134757.0,119631.0,4.33,2.92,1.41,,1426.0,54768.0,0.065,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02731717680106945
DEU,Europe,Germany,2021-02-10,2299996.0,8072.0,8886.571,62969.0,813.0,573.286,27413.386,96.209,105.918,750.52,9.69,6.833,0.79,3738.0,44.553,,,,,6006.0,71.585,,,,,155304.0,1.851,,,tests performed,3791947.0,2529272.0,1262675.0,,155553.0,118550.0,4.52,3.01,1.5,,1413.0,56648.0,0.068,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.02741338603450748
DEU,Europe,Germany,2021-02-11,2310233.0,10237.0,8318.857,63635.0,666.0,556.143,27535.4,122.014,99.151,758.458,7.938,6.629,0.79,3675.0,43.802,,,,,5815.0,69.308,,,,,154459.0,1.841,,,tests performed,3936697.0,2604960.0,1331737.0,,144750.0,119991.0,4.69,3.1,1.59,,1430.0,58583.0,0.07,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.027535399652285623
